album,artists,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,is_playable,name,popularity,preview_url,track_number,type,uri,artist_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1bkpTEmumLC3xc7HgMsttU'}, 'href': 'https://api.spotify.com/v1/artists/1bkpTEmumLC3xc7HgMsttU', 'id': '1bkpTEmumLC3xc7HgMsttU', 'name': 'INFINITE', 'type': 'artist', 'uri': 'spotify:artist:1bkpTEmumLC3xc7HgMsttU'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3L1VzNr0EvblM4IXKOBVf1'}, 'href': 'https://api.spotify.com/v1/albums/3L1VzNr0EvblM4IXKOBVf1', 'id': '3L1VzNr0EvblM4IXKOBVf1', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731b3abfcc57911b3bfebcae8b', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e021b3abfcc57911b3bfebcae8b', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048511b3abfcc57911b3bfebcae8b', 'width': 64}], 'name': 'Season 2', 'release_date': '2014-05-21', 'release_date_precision': 'day', 'total_tracks': 13, 'type': 'album', 'uri': 'spotify:album:3L1VzNr0EvblM4IXKOBVf1'}",INFINITE,1,196819,False,{'isrc': 'KRA381207697'},{'spotify': 'https://open.spotify.com/track/4logEnZaIjQCGTJIxxGAZq'},https://api.spotify.com/v1/tracks/4logEnZaIjQCGTJIxxGAZq,4logEnZaIjQCGTJIxxGAZq,False,True,Last Romeo,43,https://p.scdn.co/mp3-preview/2f090f37e3c2eac586d05b2f2c3617cee42c2c97?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:4logEnZaIjQCGTJIxxGAZq,spotify:artist:1bkpTEmumLC3xc7HgMsttU,0.601,0.972,11,-1.316,0,0.0575,0.0598,1.01e-06,0.269,0.757,122.083,196820,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1bkpTEmumLC3xc7HgMsttU'}, 'href': 'https://api.spotify.com/v1/artists/1bkpTEmumLC3xc7HgMsttU', 'id': '1bkpTEmumLC3xc7HgMsttU', 'name': 'INFINITE', 'type': 'artist', 'uri': 'spotify:artist:1bkpTEmumLC3xc7HgMsttU'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/7to9h7fVE0VSyks3yz8kUA'}, 'href': 'https://api.spotify.com/v1/albums/7to9h7fVE0VSyks3yz8kUA', 'id': '7to9h7fVE0VSyks3yz8kUA', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27336f949758491e29f67c26cc7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0236f949758491e29f67c26cc7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485136f949758491e29f67c26cc7', 'width': 64}], 'name': 'New Challenge', 'release_date': '2013-03-21', 'release_date_precision': 'day', 'total_tracks': 7, 'type': 'album', 'uri': 'spotify:album:7to9h7fVE0VSyks3yz8kUA'}",INFINITE,1,197213,False,{'isrc': 'KRA381202909'},{'spotify': 'https://open.spotify.com/track/4CLZtVqnJTaTMiPEiwpO0E'},https://api.spotify.com/v1/tracks/4CLZtVqnJTaTMiPEiwpO0E,4CLZtVqnJTaTMiPEiwpO0E,False,True,Man In Love,42,https://p.scdn.co/mp3-preview/ecac37855597b59c7f5579a66e120a8e4d85473b?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:4CLZtVqnJTaTMiPEiwpO0E,spotify:artist:1bkpTEmumLC3xc7HgMsttU,0.605,0.95,6,-2.935,0,0.0784,0.0433,0.0,0.37,0.863,121.986,197213,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1bkpTEmumLC3xc7HgMsttU'}, 'href': 'https://api.spotify.com/v1/artists/1bkpTEmumLC3xc7HgMsttU', 'id': '1bkpTEmumLC3xc7HgMsttU', 'name': 'INFINITE', 'type': 'artist', 'uri': 'spotify:artist:1bkpTEmumLC3xc7HgMsttU'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6QXXHoQo4VxMuoZQlL1tK1'}, 'href': 'https://api.spotify.com/v1/albums/6QXXHoQo4VxMuoZQlL1tK1', 'id': '6QXXHoQo4VxMuoZQlL1tK1', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734b148e305b3b171c64a369c9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e024b148e305b3b171c64a369c9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048514b148e305b3b171c64a369c9', 'width': 64}], 'name': 'DESTINY', 'release_date': '2013-07-16', 'release_date_precision': 'day', 'total_tracks': 4, 'type': 'album', 'uri': 'spotify:album:6QXXHoQo4VxMuoZQlL1tK1'}",INFINITE,1,232718,False,{'isrc': 'KRA381204799'},{'spotify': 'https://open.spotify.com/track/7tYs4B4jm8E8UmvDG9iMVc'},https://api.spotify.com/v1/tracks/7tYs4B4jm8E8UmvDG9iMVc,7tYs4B4jm8E8UmvDG9iMVc,False,True,Destiny,42,https://p.scdn.co/mp3-preview/c2dfe3a437bb44792cee662d296922dd65fc81c2?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:7tYs4B4jm8E8UmvDG9iMVc,spotify:artist:1bkpTEmumLC3xc7HgMsttU,0.585,0.946,7,-2.062,1,0.102,0.0905,0.0,0.311,0.423,128.098,232718,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/1bkpTEmumLC3xc7HgMsttU'}, 'href': 'https://api.spotify.com/v1/artists/1bkpTEmumLC3xc7HgMsttU', 'id': '1bkpTEmumLC3xc7HgMsttU', 'name': 'INFINITE', 'type': 'artist', 'uri': 'spotify:artist:1bkpTEmumLC3xc7HgMsttU'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/2U39GlvT6INHyxXXZN3YyB'}, 'href': 'https://api.spotify.com/v1/albums/2U39GlvT6INHyxXXZN3YyB', 'id': '2U39GlvT6INHyxXXZN3YyB', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ad128c47e4c2af8bb02e3b4e', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02ad128c47e4c2af8bb02e3b4e', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851ad128c47e4c2af8bb02e3b4e', 'width': 64}], 'name': 'INFINITE EFFECT ADVANCE LIVE', 'release_date': '2016-11-10', 'release_date_precision': 'day', 'total_tracks': 19, 'type': 'album', 'uri': 'spotify:album:2U39GlvT6INHyxXXZN3YyB'}",INFINITE,2,211626,False,{'isrc': 'KRA491600781'},{'spotify': 'https://open.spotify.com/track/2VxUKMV5Mux8lOo4PKrejR'},https://api.spotify.com/v1/tracks/2VxUKMV5Mux8lOo4PKrejR,2VxUKMV5Mux8lOo4PKrejR,False,True,Be Mine - INFINITE EFFECT ADVANCE LIVE Version,41,https://p.scdn.co/mp3-preview/224b86f331f3ceecdb1913447eca42d9671beac8?cid=ef4c80d91330490ebcdf815a11c05719,7,track,spotify:track:2VxUKMV5Mux8lOo4PKrejR,spotify:artist:1bkpTEmumLC3xc7HgMsttU,0.583,0.956,10,-4.117,0,0.119,0.0296,0.0,0.434,0.429,130.018,211627,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6rmMpoeu2SIV4OLURCOn2e'}, 'href': 'https://api.spotify.com/v1/artists/6rmMpoeu2SIV4OLURCOn2e', 'id': '6rmMpoeu2SIV4OLURCOn2e', 'name': 'SS501', 'type': 'artist', 'uri': 'spotify:artist:6rmMpoeu2SIV4OLURCOn2e'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6k16yhvezz8OZfMFw7gsoC'}, 'href': 'https://api.spotify.com/v1/albums/6k16yhvezz8OZfMFw7gsoC', 'id': '6k16yhvezz8OZfMFw7gsoC', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27367be268a7e2e435227b3fd1d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0267be268a7e2e435227b3fd1d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485167be268a7e2e435227b3fd1d', 'width': 64}], 'name': 'Destination', 'release_date': '2010-05-24', 'release_date_precision': 'day', 'total_tracks': 6, 'type': 'album', 'uri': 'spotify:album:6k16yhvezz8OZfMFw7gsoC'}",SS501,1,205506,False,{'isrc': 'US9BP1370050'},{'spotify': 'https://open.spotify.com/track/6nW76DRJWhwBnhTLVripJe'},https://api.spotify.com/v1/tracks/6nW76DRJWhwBnhTLVripJe,6nW76DRJWhwBnhTLVripJe,False,True,Love Ya,48,https://p.scdn.co/mp3-preview/390db707bd468315727feacff678895d7775972d?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:6nW76DRJWhwBnhTLVripJe,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,0.328,0.864,1,-5.457,1,0.445,0.0271,0.0,0.375,0.633,167.913,205507,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6rmMpoeu2SIV4OLURCOn2e'}, 'href': 'https://api.spotify.com/v1/artists/6rmMpoeu2SIV4OLURCOn2e', 'id': '6rmMpoeu2SIV4OLURCOn2e', 'name': 'SS501', 'type': 'artist', 'uri': 'spotify:artist:6rmMpoeu2SIV4OLURCOn2e'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/45b7ZY0JnkHSXOvIph0a0s'}, 'href': 'https://api.spotify.com/v1/albums/45b7ZY0JnkHSXOvIph0a0s', 'id': '45b7ZY0JnkHSXOvIph0a0s', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27320391f7a71056d03442964a0', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0220391f7a71056d03442964a0', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485120391f7a71056d03442964a0', 'width': 64}], 'name': 'SS501 / Rebirth', 'release_date': '2009-10-20', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:45b7ZY0JnkHSXOvIph0a0s'}",SS501,1,168653,False,{'isrc': 'US9BP1370045'},{'spotify': 'https://open.spotify.com/track/6ikuCPBHanUnebgfeGJ0id'},https://api.spotify.com/v1/tracks/6ikuCPBHanUnebgfeGJ0id,6ikuCPBHanUnebgfeGJ0id,False,True,Love Like This,45,https://p.scdn.co/mp3-preview/41b0a0e16767ad957c83a8cdd8f6dc7b68bcdbe3?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:6ikuCPBHanUnebgfeGJ0id,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,0.581,0.838,11,-4.051,0,0.0783,0.0268,0.0,0.209,0.771,155.891,168653,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6rmMpoeu2SIV4OLURCOn2e'}, 'href': 'https://api.spotify.com/v1/artists/6rmMpoeu2SIV4OLURCOn2e', 'id': '6rmMpoeu2SIV4OLURCOn2e', 'name': 'SS501', 'type': 'artist', 'uri': 'spotify:artist:6rmMpoeu2SIV4OLURCOn2e'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3XoemveVVhEFXWbWgyzKem'}, 'href': 'https://api.spotify.com/v1/albums/3XoemveVVhEFXWbWgyzKem', 'id': '3XoemveVVhEFXWbWgyzKem', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d7c58f71a638b2bb3f9eb2bd', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d7c58f71a638b2bb3f9eb2bd', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d7c58f71a638b2bb3f9eb2bd', 'width': 64}], 'name': 'SS501 스페셜 앨범', 'release_date': '2008-11-21', 'release_date_precision': 'day', 'total_tracks': 6, 'type': 'album', 'uri': 'spotify:album:3XoemveVVhEFXWbWgyzKem'}",SS501,1,203678,False,{'isrc': 'US9BP1370037'},{'spotify': 'https://open.spotify.com/track/4EKS4BdlS8yL7iMbE8G35Z'},https://api.spotify.com/v1/tracks/4EKS4BdlS8yL7iMbE8G35Z,4EKS4BdlS8yL7iMbE8G35Z,False,True,U R Man,45,https://p.scdn.co/mp3-preview/f8e6a44b9df0e749132c3ec7bcf8a33b3e3a4e3c?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:4EKS4BdlS8yL7iMbE8G35Z,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,0.81,0.905,11,-7.415,0,0.0342,0.058,3.17e-06,0.149,0.908,117.011,203678,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6rmMpoeu2SIV4OLURCOn2e'}, 'href': 'https://api.spotify.com/v1/artists/6rmMpoeu2SIV4OLURCOn2e', 'id': '6rmMpoeu2SIV4OLURCOn2e', 'name': 'SS501', 'type': 'artist', 'uri': 'spotify:artist:6rmMpoeu2SIV4OLURCOn2e'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/2HpU5ApLkQsMwLnpsrSo5c'}, 'href': 'https://api.spotify.com/v1/albums/2HpU5ApLkQsMwLnpsrSo5c', 'id': '2HpU5ApLkQsMwLnpsrSo5c', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d82a40aa9e0d16fccc970250', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d82a40aa9e0d16fccc970250', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d82a40aa9e0d16fccc970250', 'width': 64}], 'name': 'Dejavu (Single)', 'release_date': '2008-03-13', 'release_date_precision': 'day', 'total_tracks': 3, 'type': 'album', 'uri': 'spotify:album:2HpU5ApLkQsMwLnpsrSo5c'}",SS501,1,212253,False,{'isrc': 'US9BP1370027'},{'spotify': 'https://open.spotify.com/track/4Q4JDOphODwPg9QcFqiPyN'},https://api.spotify.com/v1/tracks/4Q4JDOphODwPg9QcFqiPyN,4Q4JDOphODwPg9QcFqiPyN,False,True,Dejavu,40,https://p.scdn.co/mp3-preview/5bc1b644f9df2041ef2179f3c8ed32bfbb5e9ca4?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:4Q4JDOphODwPg9QcFqiPyN,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,0.682,0.737,1,-3.723,1,0.049,0.0406,0.0,0.0688,0.63,116.988,212253,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6rmMpoeu2SIV4OLURCOn2e'}, 'href': 'https://api.spotify.com/v1/artists/6rmMpoeu2SIV4OLURCOn2e', 'id': '6rmMpoeu2SIV4OLURCOn2e', 'name': 'SS501', 'type': 'artist', 'uri': 'spotify:artist:6rmMpoeu2SIV4OLURCOn2e'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/7IzthzQpYRnxjMN99iwPlX'}, 'href': 'https://api.spotify.com/v1/albums/7IzthzQpYRnxjMN99iwPlX', 'id': '7IzthzQpYRnxjMN99iwPlX', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cf14e29efb15ee46f797365c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02cf14e29efb15ee46f797365c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851cf14e29efb15ee46f797365c', 'width': 64}], 'name': '널 부르는 노래 RMX (Digital Single)', 'release_date': '2008-05-07', 'release_date_precision': 'day', 'total_tracks': 2, 'type': 'album', 'uri': 'spotify:album:7IzthzQpYRnxjMN99iwPlX'}",SS501,1,207192,False,{'isrc': 'KRA381703870'},{'spotify': 'https://open.spotify.com/track/3A3BOxLL8wb1Www41MsbYe'},https://api.spotify.com/v1/tracks/3A3BOxLL8wb1Www41MsbYe,3A3BOxLL8wb1Www41MsbYe,False,True,널 부르는 노래 - Remix,34,https://p.scdn.co/mp3-preview/0297cc38bbcf377963a8bf32b26d253ebdb0d5ce?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:3A3BOxLL8wb1Www41MsbYe,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,0.706,0.9,9,-4.603,0,0.0313,0.00124,0.00165,0.283,0.938,130.012,207193,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6rmMpoeu2SIV4OLURCOn2e'}, 'href': 'https://api.spotify.com/v1/artists/6rmMpoeu2SIV4OLURCOn2e', 'id': '6rmMpoeu2SIV4OLURCOn2e', 'name': 'SS501', 'type': 'artist', 'uri': 'spotify:artist:6rmMpoeu2SIV4OLURCOn2e'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/2HpU5ApLkQsMwLnpsrSo5c'}, 'href': 'https://api.spotify.com/v1/albums/2HpU5ApLkQsMwLnpsrSo5c', 'id': '2HpU5ApLkQsMwLnpsrSo5c', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d82a40aa9e0d16fccc970250', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02d82a40aa9e0d16fccc970250', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851d82a40aa9e0d16fccc970250', 'width': 64}], 'name': 'Dejavu (Single)', 'release_date': '2008-03-13', 'release_date_precision': 'day', 'total_tracks': 3, 'type': 'album', 'uri': 'spotify:album:2HpU5ApLkQsMwLnpsrSo5c'}",SS501,1,221493,False,{'isrc': 'US9BP1370028'},{'spotify': 'https://open.spotify.com/track/1LD2w0QLwx6AHgP7AFFqsP'},https://api.spotify.com/v1/tracks/1LD2w0QLwx6AHgP7AFFqsP,1LD2w0QLwx6AHgP7AFFqsP,False,True,널 부르는 노래,31,https://p.scdn.co/mp3-preview/15b21508b092357ef26337a0759d86b29aa51ec4?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:1LD2w0QLwx6AHgP7AFFqsP,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,0.723,0.822,9,-4.318,0,0.0393,0.000158,0.000463,0.0696,0.954,128.005,221493,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6rmMpoeu2SIV4OLURCOn2e'}, 'href': 'https://api.spotify.com/v1/artists/6rmMpoeu2SIV4OLURCOn2e', 'id': '6rmMpoeu2SIV4OLURCOn2e', 'name': 'SS501', 'type': 'artist', 'uri': 'spotify:artist:6rmMpoeu2SIV4OLURCOn2e'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6k16yhvezz8OZfMFw7gsoC'}, 'href': 'https://api.spotify.com/v1/albums/6k16yhvezz8OZfMFw7gsoC', 'id': '6k16yhvezz8OZfMFw7gsoC', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27367be268a7e2e435227b3fd1d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0267be268a7e2e435227b3fd1d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485167be268a7e2e435227b3fd1d', 'width': 64}], 'name': 'Destination', 'release_date': '2010-05-24', 'release_date_precision': 'day', 'total_tracks': 6, 'type': 'album', 'uri': 'spotify:album:6k16yhvezz8OZfMFw7gsoC'}",SS501,1,245853,False,{'isrc': 'US9BP1370049'},{'spotify': 'https://open.spotify.com/track/6qc4XK8qvZf6mUuOqUs5AA'},https://api.spotify.com/v1/tracks/6qc4XK8qvZf6mUuOqUs5AA,6qc4XK8qvZf6mUuOqUs5AA,False,True,Let Me Be The One,31,https://p.scdn.co/mp3-preview/1596dedb8d7b54332152cc1ca3bf033b4ed229f4?cid=ef4c80d91330490ebcdf815a11c05719,1,track,spotify:track:6qc4XK8qvZf6mUuOqUs5AA,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,0.639,0.536,6,-5.935,1,0.0368,0.0811,0.0,0.144,0.539,134.163,245853,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6rmMpoeu2SIV4OLURCOn2e'}, 'href': 'https://api.spotify.com/v1/artists/6rmMpoeu2SIV4OLURCOn2e', 'id': '6rmMpoeu2SIV4OLURCOn2e', 'name': 'SS501', 'type': 'artist', 'uri': 'spotify:artist:6rmMpoeu2SIV4OLURCOn2e'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/5r0EVa4QA5EHKSzFQLwFeq'}, 'href': 'https://api.spotify.com/v1/albums/5r0EVa4QA5EHKSzFQLwFeq', 'id': '5r0EVa4QA5EHKSzFQLwFeq', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736b2060fcec805288c38ab7a1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026b2060fcec805288c38ab7a1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516b2060fcec805288c38ab7a1', 'width': 64}], 'name': 'SS501 (Single) 2집', 'release_date': '2005-12-05', 'release_date_precision': 'day', 'total_tracks': 5, 'type': 'album', 'uri': 'spotify:album:5r0EVa4QA5EHKSzFQLwFeq'}",SS501,1,204973,False,{'isrc': 'US9BP1370009'},{'spotify': 'https://open.spotify.com/track/1RDa57Qh5kWFYUHkQuwSJa'},https://api.spotify.com/v1/tracks/1RDa57Qh5kWFYUHkQuwSJa,1RDa57Qh5kWFYUHkQuwSJa,False,True,Snow Prince,31,https://p.scdn.co/mp3-preview/be4b10ab11d11a81de069eafa4193fcc0225b5d7?cid=ef4c80d91330490ebcdf815a11c05719,3,track,spotify:track:1RDa57Qh5kWFYUHkQuwSJa,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,0.73,0.922,7,-1.831,1,0.0702,0.284,0.0,0.467,0.811,126.981,204973,4
"{'album_type': 'album', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6rmMpoeu2SIV4OLURCOn2e'}, 'href': 'https://api.spotify.com/v1/artists/6rmMpoeu2SIV4OLURCOn2e', 'id': '6rmMpoeu2SIV4OLURCOn2e', 'name': 'SS501', 'type': 'artist', 'uri': 'spotify:artist:6rmMpoeu2SIV4OLURCOn2e'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/3OK0y5AjwAGUxTQ4sls8fM'}, 'href': 'https://api.spotify.com/v1/albums/3OK0y5AjwAGUxTQ4sls8fM', 'id': '3OK0y5AjwAGUxTQ4sls8fM', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739c95e10818546ca4add9403c', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e029c95e10818546ca4add9403c', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048519c95e10818546ca4add9403c', 'width': 64}], 'name': 'Find', 'release_date': '2008-07-24', 'release_date_precision': 'day', 'total_tracks': 8, 'type': 'album', 'uri': 'spotify:album:3OK0y5AjwAGUxTQ4sls8fM'}",SS501,1,194746,False,{'isrc': 'KRA340901067'},{'spotify': 'https://open.spotify.com/track/6NyOzUmfKgApUy7pd3sW0P'},https://api.spotify.com/v1/tracks/6NyOzUmfKgApUy7pd3sW0P,6NyOzUmfKgApUy7pd3sW0P,False,True,Find,30,https://p.scdn.co/mp3-preview/be3307b654f0a0c1cf6594c7673cc8cd1f5c8e0b?cid=ef4c80d91330490ebcdf815a11c05719,3,track,spotify:track:6NyOzUmfKgApUy7pd3sW0P,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,0.635,0.69,6,-4.087,0,0.0394,0.152,0.0,0.359,0.425,124.973,194746,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/6rmMpoeu2SIV4OLURCOn2e'}, 'href': 'https://api.spotify.com/v1/artists/6rmMpoeu2SIV4OLURCOn2e', 'id': '6rmMpoeu2SIV4OLURCOn2e', 'name': 'SS501', 'type': 'artist', 'uri': 'spotify:artist:6rmMpoeu2SIV4OLURCOn2e'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/6k16yhvezz8OZfMFw7gsoC'}, 'href': 'https://api.spotify.com/v1/albums/6k16yhvezz8OZfMFw7gsoC', 'id': '6k16yhvezz8OZfMFw7gsoC', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27367be268a7e2e435227b3fd1d', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0267be268a7e2e435227b3fd1d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485167be268a7e2e435227b3fd1d', 'width': 64}], 'name': 'Destination', 'release_date': '2010-05-24', 'release_date_precision': 'day', 'total_tracks': 6, 'type': 'album', 'uri': 'spotify:album:6k16yhvezz8OZfMFw7gsoC'}",SS501,1,223346,False,{'isrc': 'US9BP1370051'},{'spotify': 'https://open.spotify.com/track/3vOYhuJbPoojA9hz9uEPiq'},https://api.spotify.com/v1/tracks/3vOYhuJbPoojA9hz9uEPiq,3vOYhuJbPoojA9hz9uEPiq,False,True,Crazy 4 U,29,https://p.scdn.co/mp3-preview/7ace49e4a7fb0d21dd70825c3280bde37a8dca0e?cid=ef4c80d91330490ebcdf815a11c05719,3,track,spotify:track:3vOYhuJbPoojA9hz9uEPiq,spotify:artist:6rmMpoeu2SIV4OLURCOn2e,0.634,0.87,5,-4.472,1,0.0355,0.0699,0.0,0.336,0.495,128.971,223347,4
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/14f1WN9TUDVBK4sHUStmLG'}, 'href': 'https://api.spotify.com/v1/artists/14f1WN9TUDVBK4sHUStmLG', 'id': '14f1WN9TUDVBK4sHUStmLG', 'name': 'MBLAQ', 'type': 'artist', 'uri': 'spotify:artist:14f1WN9TUDVBK4sHUStmLG'}], 'external_urls': {'spotify': 'https://open.spotify.com/album/72wKfG02gkSv77CiPamZao'}, 'href': 'https://api.spotify.com/v1/albums/72wKfG02gkSv77CiPamZao', 'id': '72wKfG02gkSv77CiPamZao', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273189b5ac23ccc968216b1632a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02189b5ac23ccc968216b1632a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851189b5ac23ccc968216b1632a', 'width': 64}], 'name': '모나리자', 'release_date': '2011-07-12', 'release_date_precision': 'day', 'total_tracks': 6, 'type': 'album', 'uri': 'spotify:album:72wKfG02gkSv77CiPamZao'}",MBLAQ,1,221532,False,{'isrc': 'KRA341526031'},{'spotify': 'https://open.spotify.com/track/5FPaK0UNFA124uvUMJgIFE'},https://api.spotify.com/v1/tracks/5FPaK0UNFA124uvUMJgIFE,5FPaK0UNFA124uvUMJgIFE,False,True,Mona Lisa,44,https://p.scdn.co/mp3-preview/28b78a07049463c6e75d99173192b3bbc824f53d?cid=ef4c80d91330490ebcdf815a11c05719,2,track,spotify:track:5FPaK0UNFA124uvUMJgIFE,spotify:artist:14f1WN9TUDVBK4sHUStmLG,0.658,0.863,11,-4.96,0,0.0651,0.0535,0.0,0.399,0.797,127.04,221532,4
